Review,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#PRICES,ROOM_AMENITIES#QUALITY,SERVICE#GENERAL
Chất lượng phòng phù hợp với chuyến du lịch nghỉ mát ngắn ngày tại Vũng Tàu.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Vấn đề vệ sinh chưa được tốt, tôi phải bắt thay drap giường khác.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Khách sạn Blue Sea có giá tốt, hợp lý, được trang bị cơ sở vật chất tốt, gần biển nên tiện để đi ra bãi tắm, giá như vậy là quá ok so với chất lượng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Vị trí cũng thuận lợi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Đây là một trong những khách sạn gần biển ở Vũng Tàu.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Một chuyến đi thật vui vẻ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhìn chung khách sạn Blue Sea là nơi đáng để bạn chọn lựa cho chuyến đi du lịch ngắn ngày tại Vũng Tàu.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách sạn nhìn trên hình khá đẹp, lại đã từng đặt phòng của Mytour nên tôi yên tâm khi thấy Khuyến mãi của khách sạn này.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng đẹp, rộng rãi và thoáng mát.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tôi đã đặt phòng Khách Sạn Blue Sea, tôi thấy khách sạn còn nhiều điều bất tiện, cách phục vụ không nhiệt tình, khách sạn ồn ào, không được yên tĩnh.",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
Nói chung khách sạn cũng tạm được.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cá nhân tôi sẽ không ở khách sạn này nữa.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi sẵn sàng trả thêm một khoản tiền nhỏ để ở một khách sạn tốt hơn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên lịch sự, phòng đẹp và sạch, hướng nhìn ra biển.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Chuyến đi vừa rồi tôi có chọn khách sạn này đặt phòng và có một số đánh giá như sau:phòng nước nóng lúc có lúc không, cách âm không được tốt, tiện nghi đã cũ, nhân viên phục vụ khách hàng lịch sự, vệ sinh ổn, vị trí phù hợp đi lại.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1
"Các vật dụng, tiện nghi cần thiết được khách sạn cung cấp đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Các bạn nhân viên khá thân thiện, nhiệt tình, dễ thương.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Với mức giá mà tôi bỏ ra thì dịch vụ tại Khách Sạn Phương Huy 1 Đà Lạt tôi thấy cũng khá ok.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Với chi phí mà tôi đã bỏ ra thì khách sạn này có chất lượng ổn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cùng với dịch vụ phòng ở thoả mãn nhu cầu lưu trú, sạch sẽ và thông thoáng, địa thế đi lại dễ dàng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên ở đây dọn dẹp phòng ốc sạch sẽ, gọn gàng, cung cấp đầy đủ vật dụng cho tôi sử dụng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Nội thất, trang thiết bị cần thiết được cung ấp đầy đủ.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tôi cảm thấy hài lòng khi quyết định chọn Khách Sạn Phương Huy 1 Đà Lạt để dừng chân nghỉ ngơi.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khách sạn có mùi gỗ nên tôi không được thích lắm.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mọi thứ còn lại thì đều ở mức bình thường và cũng đáp ứng đủ nhu cầu của tôi từ vệ sinh phòng ốc, tiện nghi đi kèm đến nhân viên phục vụ cũng như vấn đề giá cả.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Đội ngũ nhân viên có thái độ phục vụ khách hàng thân thiện, chu đáo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nhìn chung thì tôi cũng hài lòng và thấy chất lượng và dịch vụ của Khách Sạn Phương Huy 1 Đà Lạt này ok.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo cảm nhận khách quan của riêng cá nhân tôi sau thời gian trải nghiệm dịch vụ ở Khách Sạn Phương Huy 1 Đà Lạt này về thì tôi thấy chất lượng phù hợp với giá thành.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng vệ sinh tốt, sạch sẽ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lễ tân, phục vụ tốt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Về thái độ nhân viên thì họ phục vụ khách hàng nhiệt tình, thân thiện.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Từ nhân viên đến vệ sinh phòng ốc, tiện nghi trong phòng, vị trí đi lại cũng như giá cả.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
"Nhưng nhân viên ở đây rất nhiệt tình, thân thiện.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Khách sạn này được xây dựng tại vị trí trung tâm nên dễ dàng đi lại.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phòng ở chú ý giữ gìn vệ sinh sạch sẽ và bố trí tiện nghi cần thiết đầy đủ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Theo tôi nhận xét về khách sạn Phương Huy 1 Đà Lạt sau khi nghỉ ngơi ở đây cùng bạn bè là dịch vụ cũng ổn, nhân viên phục vụ được, phòng ốc sạch sẽ, vị trí cũng thuận tiện và giá cả phù hợp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Chất lượng khách sạn bình thường so với chi phí đã bỏ ra.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách sạn Phương Huy 1 Đà Lạt nhìn chung thì có dịch vụ cũng được, không có gì khiến tôi phàn nàn cả.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Tôi nghĩ họ nên trang bị sẵn ấm đun nước trong từng phòng sẽ hữu ích hơn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Khách sạn này theo đánh giá của tôi có chất lượng ok.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vị trí cũng khá ok.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chi phí tương đối.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tổng quan khách sạn này có chất lượng tốt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trong chuyến đi vừa qua tôi có chọn khách sạn Phương Huy 1 để nghỉ ngơi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng ốc nơi này khá cũ rồi, mưa lớn phòng bị dột.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cảm thái thoải mái và hài lòng khi đã chọn dịch vụ này.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng ốc thì cũng được vệ sinh sạch sẽ, đầy đủ tiện nghi cơ bản.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Thái độ phục vụ của nhân viên và chất lượng phòng ở được.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Ngoài ra khách sạn cũng nên thống nhất nước uống trong phòng in giá là 10 nghìn, xuống quầy lễ tân lại bảo 15 nghìn, mấy việc này nhỏ thôi nhưng làm khách thấy khó chịu.",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vì mức giá tương đối mềm nên tôi tạm chấp nhận không muốn phàn nàn nhiều.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Còn về thái độ nhân viên, vị trí, giá cả thì cũng được.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Phòng ốc thì khá là nhỏ, chật, nên ở chưa thoải mái lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"Vị trí thì cũng không xa trung tâm lắm, nhưng cũng không gần lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Với mức giá như vậy tôi thấy khá là hợp lý và không có vấn đề gì khiến tôi không vui trong thời gian ở đây cả.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên phục vụ thân thiện, nhiệt tình hỗ trợ khách.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bên cạnh đó căn phòng họ sắp xếp cho tôi được trang bị đầy đủ tiện nghi, điều kiện vệ sinh đảm bảo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Về tổng thể thì chất lượng dịch vụ của Khách Sạn Phương Huy 1 cũng được, khách sạn sạch sẽ, thoáng máy.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi thấy căn phòng mà tôi ở tại khách sạn Phương Huy 1 khá giống nhà nghỉ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiện nghi trong phòng đầy đủ nhưng quá ít ổ cắm nên không thể sử dụng được cùng 1 lúc. Phòng cũng không có ban công hay cửa sổ do vậy hơi bí.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0
Vị trí thuận tiện vì gần các địa điểm du lịch mà tôi muốn đến.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi hài lòng về nơi đây với mức giá khá hợp lý.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khách sạn gần chợ Đà Lạt nên đi lại cũng dễ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách sạn có vị trí khá thuận tiện cho việc đi lại, mua sắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách Sạn Phương Huy 1 có vị trí gần trung tâm, nằm ngay đường Bùi Thị Xuân, rất thuận tiện đi tham quan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách sạn Phương Huy 1 có vị trí gần những khu tham quan, chù chiềng nổi tiếng ở Đà Lạt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lược, máy sấy cho khách khi gội đầu thì tốt hơn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Còn lại mọi thứ rất ok, phòng sạch sẽ, tiện nghi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Phòng rộng và sạch sẽ, Đầy đủ các tiện nghi và dụng cụ cần thiết.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Tôi đặt phòng ở Khách Sạn Phương Huy 1 nhưng hết phòng nên chuyển tôi qua Khách Sạn Phương Huy 3, tiện nghi trong phòng bị hư hỏng nhiều, tôi không hài lòng khi ở đây.",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tóm lại với giá rẻ thì có lẽ thì cũng chấp nhận được.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách sạn cũng sạch sẽ, nhân viên tiếp đón nồng hậu, nhưng một số nhân viên thì tiếp đón bình thường.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Trang bị trong phòng còn có vài hư hỏng nhỏ nhưng không được quan tâm sửa chữa.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Giường ngủ rộng rãi cho 2 người.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tiện nghi chưa đầy đủ nhưng cũng được.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"Phòng ốc tại Khách sạn sạch sẽ, nhân viên nhiệt tình, vị trí cũng thuận tiện.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cảm ơn khách sạn đã giúp chúng tôi có 1 kỳ nghĩ thoải mái.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng lớn với ban công hướng ra đường phố, vị trí an toàn, 10 phút đi bộ đến trung tâm thành phố, tôi được mời đi ăn tối với gia đình, con người ở đây rất thân thiện.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khung cảnh xung quanh tại Terracotta Hotel and Resort Đà Lạt khá đẹp và yên tĩnh, thoải mái nên tôi đã chọn nơi này để nghỉ mát vừa qua.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Họ xây dựng phòng ở trang nhã, tiện nghi hiện đại.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Họ tổ chức buffet sáng đa dạng, có nhiều sự lựa chọn.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quang cảnh ở resort đẹp, mát mẻ và dễ chịu.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách sạn đẹp, tiện nghi, nhân viên dễ thương, Ăn sáng ngon, nhiều món.",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Không gian phòng ở rộng rãi, trang thiết bị nội thất hoạt động ổn định.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Lợi thế lớn của resort này là họ có đội ngũ nhân viên phục vụ thân thiện, hiếu khách.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dịch vụ của mytour tệ nhất trong hệ thống đặt mà mình từng biết.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Với giá đó thì 2 gia đình đi ăn được bữa tối no nê tại các quán bbq quanh khu vực trung tâm.,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hồ không có khoảng tam cấp lài lài độ sâu cho các bé ngồi chơi, mà bước xuống là sâu hẳn mét.",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Con tôi chỉ chơi ở bồn tắm trong phòng, mà như vậy thì tôi đến đây lm gì ?",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mất vệ sinh kinh khủng.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tôi tự hỏi những đốm đen kia bám trên thảm tôi nhặt ra được, thì 1 là máy hút bụi quá bẩn, 2 là hút sơ sài hoặc không làm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Chất lượng phòng nghỉ tốt, rộng rãi, phù hợp với nhu cầu khách hàng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Vị trí nằm cũng xa trung tâm thành phố nhưng ở đây khá yên tĩnh, tôi thấy rất tốt thích hợp cho tôi đi nghĩ dưỡng.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vị trí khách sạn nằm cũng hơi xa hướng ra trung tâm nên việc đi lại tương đối ổn không mất quá nhiều thời gian.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nổi bật nhất là không gian nghỉ ngơi rộng rãi.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vị trí tuy xa trung tâm nhưng mát mẻ và thoáng đãng, yên tĩnh thích hợp cho nhu cầu nghỉ ngơi.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên vui vẻ nhiệt tình, thân thiện với tôi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Phòng ốc trang bị đầy đủ trang thiết bị, vật dụng tiện nghi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Chất lượng dịch vụ không có điểm gì phải chê trách, mọi thứ tốt lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Phòng thì rất đẹp, rộng rãi có view tôi thấy khá hài lòng về khách sạn này.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Không chú trọng dịch vụ cho khách hàng riêng lẻ, chủ yếu tập trung khách đoàn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mọi thứ khách sạn này đang cung cấp đến khách hàng tốt như:đội ngũ nhân viên có thái độ phục vụ khách hàng vui vẻ, nhiệt tình, khâu vệ sinh được chú ý giữ gìn sạch sẽ, tiện nghi, nội thất cần thiết đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Thái độ phục vụ chú đáo, lịch sự với du khách.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Phòng ở rộng rãi và sạch sẽ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Không có gì phàn nàn về những dịch vụ mà Terracotta Hotel and Resort Đà Lạt đã phục vụ cho gia đình tôi ở kì nghỉ vừa qua.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Đội ngũ nhân viên lịch sự, chu đáo tiếp đón du khách.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Những gì khách sạn này đang cung cấp đến khách hàng có chất lượng cũng bình thường.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thái độ phục vụ của nhân viên cũng tốt, vui vẻ, nhiệt tình với khách hàng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cộng thêm cơ sở hạ tầng tốt, thiết bị nội thất khang trang và diện tích phòng rộng nên tôi thấy ưng ý khi ở.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Phòng ở rộng rãi tiện nghi !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bữa sáng phù hợp khẩu vị so với cá nhân tôi.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terracotta Hotel and Resort là địa điểm mà tôi đã quyết định lựa chọn để dừng chân cũng như nghỉ ngơi lại trong chuyến đi Đà Lạt vừa rồi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chính vì vậy mà tôi không than phiền gì.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Các bạn nhân viên họ có thái độ phục vụ khách hàng vui vẻ, nhiệt tình.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Phòng ốc thì không có điều hoà và ban công nên có hơi ngộp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
Terracotta Hotel and Resort Đà Lạt có dịch vụ khá tốt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chất lượng dịch vụ ở đây theo tôi nhận xét là tốt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
